,Headline,Body ID,Stance
39838,NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,652,0
39839,Media reports identify Londoner as Islamic State's ‘Jihadi John’,1427,0
39840,US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,1398,0
39841,"Don't forget to tip...especially if you spend $300,000",1234,0
39842,Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,687,0
39843,Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,844,0
39844,"Jihadi John named as Mohammed Emwazi, from west London",1022,0
39845,Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,706,0
39846,Pentagon: ISIS seized materials airdropped to Kurds,2223,0
39847,Amazon to Open First Brick-and-Mortar Site,1948,0
39848,Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1019,0
39849,"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1867,0
39850,Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,521,0
39851,James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,1079,1
39852,Mexican cartel leader kills self; bodies in grave not missing students,324,0
39853,Terrorism fears rise amid reports of stolen jetliners,1197,1
39854,Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1027,1
39855,"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",1473,0
39856,Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1673,1
39857,ISIS Beheads American Journalist James Foley in Video Message to U.S.,1347,0
39858,Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1921,0
39859,Tiger Woods prices private island at $7.1 million,1954,0
39860,‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,984,0
39861,WHO says reports of suspected Ebola cases in Iraq are untrue,2138,1
39862,Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,2328,0
39863,Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2132,0
39864,CNN Posts Alleged Audio of Michael Brown Shooting,822,1
39865,ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,2137,1
39866,"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",34,0
39867,ISIS supporters mourn death of ‘youngest fighter’,300,0
39868,ISIS Seemingly Beheaded American Journalist James Wright Foley,1549,0
39869,The baby from Teletubbies reveals herself,2081,0
39870,Sugarhill Gang Rapper Big Bank Hank Dies at 57,234,0
39871,Boko Haram denies ceasefire claim by Nigeria's government,1588,1
39872,Wife and child of Islamic State leader Baghdadi held in Lebanon,1877,0
39873,Homeland Security says terrorists haven't crossed U.S-Mexico border,2266,1
39874,URGENT: ISIS leader Abu Bakr al-Baghdadi allegedly killed by US airstrikes,81,0
39875,Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,1341,1
39876,"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",1534,0
39877,DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1913,0
39878,Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1602,1
39879,Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,1480,0
39880,Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,2348,0
39881,Questions raised over Nicaragua 'meteorite',2307,0
39882,Isilkulskom student has gained superhero powers after shock,2109,1
39883,"Wildest Apple Watch rumor yet: 100,000 apps at launch",706,0
39884,Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1003,0
39885,Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2448,0
39886,Video Purports To Show Beheading Of U.S. Journalist By Militants,1857,0
39887,Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,974,0
39888,Married TV actor wakes up to find his testicles have been STOLEN after he is drugged in Russian bar by attractive blonde working for organ traffickers,1258,0
39889,Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1210,0
39890,BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,1240,0
39891,"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1003,0
39892,Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,2162,1
39893,CNN Posts Alleged Audio of Michael Brown Shooting,2187,0
39894,Apple Watch battery will require nightly charging,1939,0
39895,‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1815,0
39896,NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,2016,0
39897,eBay developing Apple Watch software with ties to iOS app,1397,1
39898,'There is no limit to their depravity' Islamic State FEED mother her own SON,158,0
39899,Missing Mexican students 'not found in mass grave',1269,0
39900,Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,125,0
39901,Michael Brown shooting audio caught on tape?,2313,0
39902,HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1615,1
39903,ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2115,0
39904,Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,2115,0
39905,James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,959,0
39906,Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1197,0
39907,Questions raised over Nicaragua 'meteorite',269,0
39908,Google to Buy Redwood City Offices for $585M,1223,0
39909,"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",2419,1
39910,The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,2197,0
39911,"Yemen says U.S. man freed, sister says he’s dead",2015,0
39912,Texas City plumber's truck ends up in Syrian war,346,0
39913,Report: Christian Bale Just Bailed on the Steve Jobs Movie,428,1
39914,Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2009,0
39915,Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,1289,0
39916,Government fires employee who skipped work for 24 years,81,0
39917,Weatherman caught peeing live on camera,2092,0
39918,CNN audio: Is this the moment Michael Brown was shot?,1818,1
39919,Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,2055,0
39920,Sergeant-at-Arms stopped shooter on Parliament Hill,1400,0
39921,Alleged audio of Michael Brown shooting released,121,0
39922,"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",1438,0
39923,Former British Rapper Reportedly Under Investigation for James Foley Beheading,850,1
39924,'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,1815,0
39925,Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,80,0
39926,IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,2180,1
39927,Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1588,0
39928,Nigeria says it has deal with Boko Haram to release kidnapped girls,1588,1
39929,Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,1760,0
39930,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2020,0
39931,‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,1385,0
39932,That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,299,0
39933,Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,205,0
39934,Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,224,0
39935,Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),805,1
39936,Meteorite 'caused mysterious boom in Nicaragua',2078,0
39937,"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",1436,0
39938,Amazon Reportedly Planning An Ad-Supported Video Service That Will Be Cheaper Than Netflix,858,0
39939,Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,121,0
39940,Ottawa investigates reports that Isis has captured Canadian-Israeli woman,755,0
39941,India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,1528,0
39942,Seth Rogen to play Woz in Jobs biopic,1184,0
39943,"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",760,0
39944,Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,503,0
39945,Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,440,1
39946,"No, Banksy hasn’t been arrested",2087,0
39947,"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",387,0
39948,ISIS Beheads American Journalist,1658,1
39949,Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2501,0
39950,US officials: Video shows American's execution,419,1
39951,Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1217,1
39952,"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",321,0
39953,"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",34,0
39954,WHO says reports of suspected Ebola cases in Iraq are untrue,1948,0
39955,"Nun gives birth, intends to keep baby",1179,0
39956,Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,1329,1
39957,Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2115,0
39958,BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,2147,0
39959,Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1804,0
39960,Ottawa Shooting: Soldier Shot at Canada's National War Memorial,298,0
39961,ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,559,0
39962,CNN Plays Alleged Recording of Michael Brown Shooting,2313,0
39963,The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,2459,0
39964,Christian Bale in Talks to Star in Sony's Steve Jobs Film,1939,0
39965,Watch marine take sniper shot to the head and live,2116,0
39966,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1786,0
39967,Breaking: Soldier shot at National War Memorial in Ottawa,2403,0
39968,Strange mark turns out to be tropical spider burrowing under vacationer's skin,2227,0
39969,Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,2114,0
39970,Dog abandoned at Scotland train station with suitcase,2523,1
39971,Iraqi media says ISIS militants have contracted Ebola,2060,1
39972,James Foley remembered as 'brave and tireless' journalist,682,0
39973,"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",817,1
39974,Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1435,0
39975,Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1319,0
39976,Meteorite 'caused mysterious boom in Nicaragua',1603,0
39977,'Hairgate': iPhone hit by new social media storm,1923,0
39978,Apple Watch to reportedly offer 'Power Reserve' to help extend battery life,1857,0
39979,Nigeria says ceasefire agreed with Boko Haram,2191,1
39980,Lynch Mob Castrates Alleged Rapist In Rajasthan,830,1
39981,Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,527,0
39982,UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1177,1
39983,Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,2142,1
39984,"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",1458,0
39985,Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,961,0
39986,Tiger Woods serving secret PED suspension?,1406,0
39987,ISIS Appears To Behead American Photojournalist In YouTube Video,2524,1
39988,DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1678,0
39989,Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,530,0
39990,HBO in talks with Apple to be launch partner for coming web service 'HBO Now',516,0
39991,"Man chops off own penis, throws it in a dustbin after poor show in bed",908,0
39992,Shots Heard In Alleged Brown Shooting Recording [AUDIO],190,0
39993,Cameron vows to hunt down IS 'monsters' after Haines murder,657,1
39994,Boko Haram denies ceasefire claim by Nigeria's government,244,0
39995,A Bogus Banksy,1532,1
39996,Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,1950,0
39997,"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",1740,0
39998,US confirms death of Somalia terror group leader,1024,0
39999,Nigerians doubtful of girls' release after Boko Haram 'truce' breached,381,0
40000,Missing Mexican students 'not found in mass grave',1912,1
40001,ISIS Seemingly Beheaded American Journalist James Wright Foley,56,0
40002,Islamic State militants claim to behead missing American journalist,139,0
40003,"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",816,0
40004,Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,1240,0
40005,'There is no limit to their depravity' Islamic State FEED mother her own SON,1442,0
40006,James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,1263,0
40007,"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",45,0
40008,Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1906,0
40009,North Korea reportedly bans anyone sharing Kim Jong Un's name,2032,1
40010,Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1485,1
40011,Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1697,0
40012,New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1785,0
40013,ISIL militant 'Jihadi John' named by media,2184,0
40014,Seth Rogen to play Woz in Jobs biopic,2137,0
40015,Media outlets identify 'Jihadi John',1424,1
40016,Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1438,0
